	prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
2417	O15511	Q10316	No	Yes	PTHR12644	PTHR12644
2418	P51589	O13820	No	Yes	PTHR24300	PTHR24286
2419	P33947	O94270	No	Yes	PTHR10585	PTHR10585
2420	Q9NW82	Q9UT73	No	Yes	PTHR16017	PTHR16017
2421	Q9H4B7	P05219	No	Yes	PTHR11588	PTHR11588
2422	Q8N584	O13693	No	Yes	PTHR31859	PTHR31859
2423	P13861	P36600	No	Yes	PTHR11635	PTHR11635
2424	Q9NRF8	O42644	No	Yes	PTHR11550	PTHR11550
2425	P16444	O14124	No	Yes	PTHR10443	PTHR10443
2426	Q9P2J9	O14189	No	Yes	PTHR13832	PTHR13832
2427	P40429	O42991	No	Yes	PTHR11545	PTHR11545
2428	Q04760	Q09751	No	Yes	PTHR10374	PTHR10374
2429	P25205	P30666	No	Yes	PTHR11630	PTHR11630
2430	Q9UPY8	Q10113	No	Yes	PTHR10623	PTHR10623
2431	Q9P265	Q10250	No	Yes	PTHR22754	PTHR22754
2432	Q96PU5	Q92462	No	Yes	PTHR11254	PTHR11254
2433	P04424	P50514	No	Yes	PTHR43814	PTHR43814
2434	Q6ZYL4	Q9HDW3	No	Yes	PTHR28580	PTHR28580
2435	P38646	O59855	No	Yes	PTHR19375	PTHR19375
2436	P38646	Q10265	No	Yes	PTHR19375	PTHR19375
2437	P38646	P36604	No	Yes	PTHR19375	PTHR19375
2438	P78318	Q9Y7T1	No	Yes	PTHR10933	PTHR10933
2439	Q00765	Q9UU91	No	Yes	PTHR12300	PTHR12300
2440	Q92506	Q9URX0	No	Yes	PTHR42760	PTHR24321
2441	A8MTJ3	Q04665	No	Yes	PTHR10218	PTHR10218
2442	O95342	P36619	No	Yes	PTHR24221	PTHR24221
2443	Q9UNZ2	Q9UT81	No	Yes	PTHR23333	PTHR23333
2444	P38919	P47943	No	Yes	PTHR47958	PTHR24031
2445	Q5JTZ9	O13914	No	Yes	PTHR11777	PTHR11777
2446	Q9UNW1	O60172	No	Yes	PTHR20963	PTHR20963
2447	O75351	Q09803	No	Yes	PTHR23074	PTHR23074
2448	Q9GZR5	Q7LKX0	No	Yes	PTHR11157	PTHR11157
2449	Q15124	O74374	No	Yes	PTHR22573	PTHR22573
2450	Q8N4E4	Q9Y7L1	No	Yes	PTHR45809	PTHR45809
2451	Q9BW92	P87144	No	Yes	PTHR11451	PTHR11451
2452	P61018	O13876	No	Yes	PTHR47979	PTHR47980
2453	Q8TF62	O94296	No	Yes	PTHR24092	PTHR24092
2454	Q8TF62	O36028	No	Yes	PTHR24092	PTHR24092
2455	Q8TF62	Q09891	No	Yes	PTHR24092	PTHR24092
2456	O95573	O60135	No	Yes	PTHR43272	PTHR43272
2457	Q9Y6D6	Q9P7V5	No	Yes	PTHR10663	PTHR10663
2458	Q9Y6D6	Q9UT02	No	Yes	PTHR10663	PTHR10663
2459	Q6PD62	O42668	No	Yes	PTHR14027	PTHR14027
2460	Q9P2K8	Q9HGN1	No	Yes	PTHR11042	PTHR11042
2461	Q9Y678	P87140	No	Yes	PTHR10261	PTHR10261
2462	A6NNN8	O74327	No	Yes	PTHR22950	PTHR22950
2463	Q13838	O13792	No	Yes	PTHR47958	PTHR47958
2464	O95544	Q9P7K3	No	Yes	PTHR20275	PTHR20275
2465	P42285	O13799	No	Yes	PTHR12131	PTHR12131
2466	P42285	O59801	No	Yes	PTHR12131	PTHR12131
2467	Q6P1L8	O94292	No	Yes	PTHR21037	PTHR11761
2468	P39023	P36584	No	Yes	PTHR11363	PTHR11363
2469	Q9H4A6	O14205	No	Yes	PTHR12704	PTHR12704
2470	P21281	P31411	No	Yes	PTHR43389	PTHR43389
2471	P50613	Q12126	No	Yes	PTHR24056	PTHR24056
2472	P09104	P40370	No	Yes	PTHR11902	PTHR11902
2473	P62906	O74836	No	Yes	PTHR23105	PTHR23105
2474	Q14061	Q9P7Z7	No	Yes	PTHR16719	PTHR16719
2475	O15131	O14063	No	Yes	PTHR23316	PTHR23316
2476	Q9NY65	P04688	No	Yes	PTHR11588	PTHR11588
2477	Q9NY65	P04689	No	Yes	PTHR11588	PTHR11588
2478	Q15560	P49373	No	Yes	PTHR11477	PTHR11477
2479	P08237	O42938	No	Yes	PTHR13697	PTHR13697
2480	P24928	P36594	No	Yes	PTHR19376	PTHR19376
2481	O95219	O14243	No	Yes	PTHR46596	PTHR45949
2482	O00429	Q09748	No	Yes	PTHR11566	PTHR11566
2483	O00429	Q9URZ5	No	Yes	PTHR11566	PTHR11566
2484	Q9NUI1	O74470	No	Yes	PTHR43296	PTHR42760
2485	P54652	Q10265	No	Yes	PTHR19375	PTHR19375
2486	P54652	P36604	No	Yes	PTHR19375	PTHR19375
2487	P54652	Q10284	No	Yes	PTHR19375	PTHR19375
2488	P54652	P22774	No	Yes	PTHR19375	PTHR19375
2489	Q3LXA3	O74215	No	Yes	PTHR28629	PTHR28629
2490	P62917	P0CT71	No	Yes	PTHR13691	PTHR13691
2491	P62917	P0CT70	No	Yes	PTHR13691	PTHR13691
2492	O43752	Q9HGN3	No	Yes	PTHR19957	PTHR19957
2493	P41226	O94609	No	Yes	PTHR10953	PTHR10953
2494	Q6XR72	O13918	No	Yes	PTHR45820	PTHR45820
2495	P62070	P08647	No	Yes	PTHR24070	PTHR24070
2496	P07237	Q10057	No	Yes	PTHR18929	PTHR18929
2497	Q14012	Q9P7I2	No	Yes	PTHR24347	PTHR24347
2498	Q9Y6D5	Q9P7V5	No	Yes	PTHR10663	PTHR10663
2499	P15374	Q10171	No	Yes	PTHR10589	PTHR10589
2500	A6NNZ2	P05219	No	Yes	PTHR11588	PTHR11588
2501	P48163	P40375	No	Yes	PTHR23406	PTHR23406
2502	P11142	O59855	No	Yes	PTHR19375	PTHR19375
2503	P11142	P36604	No	Yes	PTHR19375	PTHR19375
2504	P11142	Q10284	No	Yes	PTHR19375	PTHR19375
2505	P11142	P22774	No	Yes	PTHR19375	PTHR19375
2506	P30837	O14293	No	Yes	PTHR11699	PTHR11699
2507	P62266	P0CT76	No	Yes	PTHR11652	PTHR11652
2508	P34897	O13972	No	Yes	PTHR11680	PTHR11680
2509	P34897	Q10104	No	Yes	PTHR11680	PTHR11680
2510	P61964	O43017	No	Yes	PTHR22847	PTHR22847
2511	P15927	Q92373	No	Yes	PTHR13989	PTHR13989
2512	Q15119	Q9P6P9	No	Yes	PTHR11947	PTHR11947
2513	A2RTX5	P87144	No	Yes	PTHR11451	PTHR11451
2514	Q92871	Q9UTJ2	No	Yes	PTHR10466	PTHR10466
2515	O14787	O14089	No	Yes	PTHR10527	PTHR10527
2516	P35749	Q9USI6	No	Yes	PTHR45615	PTHR45615
2517	P06733	P40370	No	Yes	PTHR11902	PTHR11902
2518	Q96S15	O14186	No	Yes	PTHR46200	PTHR46200
2519	P0DP25	P05933	No	Yes	PTHR23050	PTHR23050
2520	O94777	Q9USW6	No	Yes	PTHR15039	PTHR15039
2521	P68133	P10989	No	Yes	PTHR11937	PTHR11937
2522	Q06210	Q09740	No	Yes	PTHR10937	PTHR10937
2523	Q13404	O74983	No	Yes	PTHR24068	PTHR24068
2524	P0DPH7	P04689	No	Yes	PTHR11588	PTHR11588
2525	P0DPH7	P04688	No	Yes	PTHR11588	PTHR11588
2526	Q8N138	O42901	No	Yes	PTHR12665	PTHR12665
2527	Q92769	O59702	No	Yes	PTHR48252	PTHR48252
2528	P24941	P04551	No	Yes	PTHR24056	PTHR24056
2529	Q16775	O94250	No	Yes	PTHR11935	PTHR11935
2530	Q9HC21	O94370	No	Yes	PTHR24089	PTHR24089
2531	Q04656	O59666	No	Yes	PTHR43520	PTHR43520
2532	Q6ZVE7	Q9USJ2	No	Yes	PTHR21493	PTHR21493
2533	Q92526	O94515	No	Yes	PTHR11353	PTHR11353
2534	Q96FZ7	O94318	No	Yes	PTHR22761	PTHR22761
2535	Q9UDW1	O74433	No	Yes	PTHR12980	PTHR12980
2536	Q9GZP9	Q9Y7Y0	No	Yes	PTHR11009	PTHR11009
2537	O76003	O74790	No	Yes	PTHR10293	PTHR10293
2538	Q9BYX7	P10989	No	Yes	PTHR11937	PTHR11937
2539	O60423	O94296	No	Yes	PTHR24092	PTHR24092
2540	O15439	Q10185	No	Yes	PTHR24223	PTHR24223
2541	O15439	Q9P5N0	No	Yes	PTHR24223	PTHR24223
2542	P05091	O14293	No	Yes	PTHR11699	PTHR11699
2543	P48454	Q12705	No	Yes	PTHR45673	PTHR45673
2544	P27635	Q9P769	No	Yes	PTHR11726	PTHR11726
