prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
Q3KR37	R9PY62	Yes	No	PTHR23319	PTHR23319
P38571	Q4V6L4	Yes	No	PTHR11005	PTHR11005
Q96RT8	Q9VXU8	Yes	No	PTHR19302	PTHR19302
P26640	A0A0B4KF06	Yes	Yes	PTHR11946	PTHR11946
Q8WUX9	Q9Y124	Yes	Yes	PTHR22761	PTHR22761
Q8TBP6	Q9VWG0	Yes	Yes	PTHR45760	PTHR45760
P16455	O76339	Yes	No	PTHR46460	PTHR10815
Q96LW2	Q9VWQ2	Yes	No	PTHR24355	PTHR24351
Q8N653	Q9V410	Yes	Yes	PTHR46376	PTHR46376
P22695	Q9VV75	Yes	Yes	PTHR11851	PTHR11851
Q96FB5	A8DY65	Yes	Yes	PTHR12496	PTHR12496
Q8TC44	Q9VU65	Yes	No	PTHR44019	PTHR44019
Q9H2U1	Q8SWT2	Yes	Yes	PTHR18934	PTHR18934
Q9H1K1	Q9VHK6	Yes	Yes	PTHR10093	PTHR10093
Q8N5D0	Q7K7W5	Yes	Yes	PTHR15574	PTHR15574
Q92621	Q8IQV9	Yes	Yes	PTHR31344	PTHR31344
Q9HBI1	Q9VWD0	Yes	No	PTHR12114	PTHR12114
P46109	Q9XYM0	Yes	Yes	PTHR19969	PTHR19969
Q99436	Q9VUJ1	Yes	Yes	PTHR11599	PTHR11599
P15104	P20478	Yes	Yes	PTHR20852	PTHR20852
Q6ZSS7	A1Z9U2	Yes	Yes	PTHR16172	PTHR16172
P78383	Q9VDD7	Yes	Yes	PTHR10778	PTHR10778
Q8N4V1	Q9VJ25	Yes	No	PTHR21181	PTHR21181
Q8TDN6	Q9VZE6	Yes	No	PTHR13634	PTHR13634
Q9BUQ8	Q9VJ74	Yes	Yes	PTHR47958	PTHR47958
O60337	Q9W023	Yes	No	PTHR13145	PTHR13145
Q7L590	Q9VIE6	Yes	No	PTHR13454	PTHR13454
O75787	Q9VHG4	Yes	Yes	PTHR13351	PTHR13351
P51649	Q9VBP6	Yes	Yes	PTHR43353	PTHR43353
Q9BTX7	Q9VM12	Yes	No	PTHR10174	PTHR10174
P67812	O97066	Yes	No	PTHR10806	PTHR10806
O95340	Q8IQV1	Yes	Yes	PTHR11055	PTHR11055
Q8NE71	Q9VYW4	Yes	No	PTHR19211	PTHR19211
Q8IZA0	Q9VSC9	Yes	Yes	PTHR46182	PTHR46182
Q9H7B4	Q9W4X8	Yes	Yes	PTHR12197	PTHR12197
Q9Y247	Q9VAY7	Yes	No	PTHR12722	PTHR12722
O75531	Q9VLU0	Yes	Yes	PTHR47507	PTHR47507
O95214	Q8MMD0	Yes	Yes	PTHR12050	PTHR12050
Q9BZM1	Q9VUV6	Yes	No	PTHR12824	PTHR12824
Q9H0E3	Q8IQI0	Yes	No	PTHR13497	PTHR13497
Q9Y5Z6	Q9VLT0	Yes	No	PTHR11214	PTHR11214
Q5T6F2	Q86S05	Yes	No	PTHR16308	PTHR16308
Q9BRP8	P82804	Yes	Yes	PTHR22959	PTHR22959
P35270	O76752	Yes	Yes	PTHR44085	PTHR44085
A7KAX9	Q9VIS1	Yes	No	PTHR15729	PTHR15729
Q96I51	Q9VPU0	Yes	Yes	PTHR46337	PTHR46337
P35573	Q9W2H8	Yes	Yes	PTHR10569	PTHR10569
Q16555	Q8IPQ2	Yes	No	PTHR11647	PTHR11647
O95456	Q9VNI4	Yes	No	PTHR15069	PTHR15069
P16662	Q9VGT8	Yes	No	PTHR48043	PTHR48043
Q9BRN9	Q9U4H5	Yes	No	PTHR21016	PTHR21016
Q14442	Q9VHX6	Yes	No	PTHR15231	PTHR15231
O60231	Q9VIZ3	Yes	Yes	PTHR18934	PTHR18934
Q9NP77	Q9VWE4	Yes	Yes	PTHR20383	PTHR20383
Q5SVS4	Q7K566	Yes	Yes	PTHR45618	PTHR45618
P60880	P36975	Yes	No	PTHR19305	PTHR19305
P18887	Q9Y095	Yes	No	PTHR11370	PTHR11370
Q9NWU2	Q9VWS1	Yes	Yes	PTHR12864	PTHR12864
Q5JRX3	Q9V9E3	Yes	Yes	PTHR43016	PTHR43016
Q8TDR0	Q9VFL0	Yes	No	PTHR31363	PTHR31363
P41214	Q9NG60	Yes	Yes	PTHR12217	PTHR12217
Q13435	Q9VQK7	Yes	No	PTHR12785	PTHR12785
Q13888	Q9VNP8	Yes	Yes	PTHR12695	PTHR12695
Q9H9S3	Q8STG9	Yes	Yes	PTHR10906	PTHR10906
Q8TC84	A8JQS3	Yes	Yes	PTHR24183	PTHR24124
O95857	Q9VB99	Yes	No	PTHR19282	PTHR19282
P28070	Q9VNA5	Yes	Yes	PTHR11599	PTHR11599
Q0P651	Q8IQI5	Yes	Yes	PTHR13617	PTHR13617
Q86SF2	Q8MV48	Yes	Yes	PTHR11675	PTHR11675
P49368	P48605	Yes	Yes	PTHR11353	PTHR11353
P68400	P08181	Yes	Yes	PTHR24054	PTHR24054
Q9UNL4	Q9VJY8	Yes	No	PTHR10333	PTHR10333
P30419	O61613	Yes	No	PTHR11377	PTHR11377
P57775	Q8SX44	Yes	No	PTHR14381	PTHR14381
O00541	Q9VL96	Yes	No	PTHR12221	PTHR12221
Q8TCX1	Q9VLB9	Yes	Yes	PTHR13236	PTHR13236
O75762	Q7Z020	Yes	Yes	PTHR24123	PTHR24123
O00744	Q9VM25	Yes	No	PTHR12027	PTHR12027
P54802	Q9VLL5	Yes	Yes	PTHR12872	PTHR12872
Q9NXZ2	Q7K4L8	Yes	Yes	PTHR47958	PTHR47958
Q9H269	Q9VHG1	Yes	Yes	PTHR12811	PTHR12811
Q5FYB1	Q8SZ72	Yes	Yes	PTHR10342	PTHR10342
P49643	Q9VPH2	Yes	Yes	PTHR10537	PTHR10537
Q9H3P7	Q9VWD5	Yes	No	PTHR22973	PTHR22973
O94813	P24014	Yes	Yes	PTHR45836	PTHR45836
Q9Y291	Q9VEV5	Yes	Yes	PTHR13362	PTHR13362
Q9GZR7	Q6NQY9	Yes	No	PTHR24031	PTHR24031
O14775	Q9W3J1	Yes	Yes	PTHR19850	PTHR19850
P62244	P48149	Yes	Yes	PTHR11758	PTHR11758
Q9GZP4	Q9VK68	Yes	Yes	PTHR12175	PTHR12175
O00231	Q7KLV9	Yes	Yes	PTHR10678	PTHR10678
P35568	Q9XTN2	Yes	No	PTHR10614	PTHR10614
Q9H173	Q9VBV5	Yes	Yes	PTHR19316	PTHR19316
Q9Y663	Q9VWJ7	Yes	No	PTHR10605	PTHR10605
Q9BV20	Q9V9X4	Yes	Yes	PTHR43475	PTHR43475
Q9P2U8	Q9VQC0	Yes	No	PTHR11662	PTHR11662
Q9GZS9	Q9VMC3	Yes	No	PTHR10704	PTHR10704
Q9NVM4	Q9W1V1	Yes	Yes	PTHR11006	PTHR11006
O15254	B7Z028	Yes	Yes	PTHR10909	PTHR10909
Q9BRX2	P48612	Yes	Yes	PTHR10853	PTHR10853
O75771	A1Z7R8	Yes	Yes	PTHR46457	PTHR46457
P20807	Q9VT65	Yes	No	PTHR10183	PTHR10183
Q9BQ90	Q9W3D5	Yes	Yes	PTHR46461	PTHR46461
Q13033	D3DML3	Yes	No	PTHR15653	PTHR15653
P15880	P31009	Yes	Yes	PTHR13718	PTHR13718
Q9NPL8	P81928	Yes	Yes	PTHR13002	PTHR13002
Q32NB8	Q8SYL0	Yes	Yes	PTHR12586	PTHR12586
Q9NQW7	Q9VJG0	Yes	Yes	PTHR43763	PTHR43763
Q9Y4I1	A1Z6Z8	Yes	Yes	PTHR13140	PTHR13140
P48507	Q9VCW6	Yes	Yes	PTHR13295	PTHR13295
Q15493	H8F4T3	Yes	Yes	PTHR10907	PTHR10907
Q8NFJ8	Q9VJC1	Yes	No	PTHR19290	PTHR19290
P67809	Q95RE4	Yes	No	PTHR11544	PTHR11544
P36873	P12982	Yes	No	PTHR11668	PTHR11668
Q5T8P6	Q9VIV2	Yes	No	PTHR14398	PTHR14398
Q9H5X1	Q9V968	Yes	No	PTHR12377	PTHR12377
Q9HCU5	Q9VMH4	Yes	Yes	PTHR23284	PTHR23284
Q15629	Q9W5C2	Yes	Yes	PTHR12371	PTHR12371
Q9UM00	Q9VJ11	Yes	Yes	PTHR20917	PTHR20917
O60568	Q9VTH0	Yes	Yes	PTHR10730	PTHR10730
Q15029	Q9VAX8	Yes	Yes	PTHR42908	PTHR42908
Q9NQH7	Q9W5W7	Yes	Yes	PTHR43226	PTHR43226
Q7L0Y3	Q7JUX9	Yes	No	PTHR13563	PTHR13563
P04179	Q00637	Yes	Yes	PTHR11404	PTHR11404
P09874	P35875	Yes	Yes	PTHR10459	PTHR10459
Q9BU61	Q9W1H9	Yes	No	PTHR21192	PTHR21192
Q5TEU4	Q7K1S1	Yes	Yes	PTHR13090	PTHR13090
O76054	Q8SYC4	Yes	Yes	PTHR23324	PTHR23324
Q15021	Q9VAJ1	Yes	Yes	PTHR14222	PTHR14222
P49720	Q9XYN7	Yes	Yes	PTHR11599	PTHR11599
Q13308	Q6AWJ9	Yes	Yes	PTHR45080	PTHR10075
O75817	Q2MGL3	Yes	No	PTHR15314	PTHR15314
Q7Z7K0	Q9VJJ1	Yes	Yes	PTHR22977	PTHR22977
Q86VR8	P54360	Yes	No	PTHR13147	PTHR13147
Q92698	O76460	Yes	Yes	PTHR45629	PTHR45629
Q15404	Q9V428	Yes	Yes	PTHR45752	PTHR45752
O15169	Q9V407	Yes	No	PTHR46102	PTHR46102
O76071	Q7K1Y4	Yes	Yes	PTHR19920	PTHR19920
O60870	Q9VPH4	Yes	Yes	PTHR12805	PTHR12805
Q9BPX7	Q9W0M6	Yes	Yes	PTHR13379	PTHR13379
Q9P2S2	A0A0B4KGL0	Yes	No	PTHR15036	PTHR15036
Q15436	A0A0B4K5Z8	Yes	Yes	PTHR11141	PTHR11141
Q9NW64	Q95RB1	Yes	Yes	PTHR14089	PTHR14089
P41208	M9PGG8	Yes	Yes	PTHR23050	PTHR23050
P45983	P92208	Yes	No	PTHR24055	PTHR24055
Q5T2T1	A1Z8G0	Yes	Yes	PTHR23122	PTHR23122
Q96C12	Q9VAH2	Yes	No	PTHR23312	PTHR23312
P49588	Q9VLM8	Yes	Yes	PTHR11777	PTHR11777
P13804	Q7KN94	Yes	Yes	PTHR43153	PTHR43153
P24522	A1Z6W5	Yes	No	PTHR10411	PTHR10411
O15162	Q9VT88	Yes	No	PTHR23248	PTHR23248
O14521	Q9VCI5	Yes	No	PTHR13337	PTHR13337
O95757	M9MSL3	Yes	Yes	PTHR45639	PTHR45639
P04746	P08144	Yes	No	PTHR43447	PTHR43447
Q9BSU1	Q9VSH9	Yes	Yes	PTHR13465	PTHR13465
P45954	Q9VVU1	Yes	Yes	PTHR43884	PTHR43884
Q9BUB4	Q9V3R6	Yes	No	PTHR46516	PTHR10910
Q9BTE1	Q9VJQ6	Yes	Yes	PTHR46126	PTHR46126
Q9C0H5	Q9VDE9	Yes	No	PTHR45876	PTHR45876
Q6ZNE5	Q9VAP6	Yes	Yes	PTHR13664	PTHR13664
P25791	Q9VL21	Yes	No	PTHR45787	PTHR45787
P51825	Q9VQI9	Yes	No	PTHR10528	PTHR10528
Q16880	Q8SYL7	Yes	Yes	PTHR48043	PTHR48043
O75083	Q9VU68	Yes	Yes	PTHR19856	PTHR19856
Q9BUZ4	Q9XYR0	Yes	Yes	PTHR10131	PTHR10131
Q9NPH2	O97477	Yes	Yes	PTHR11510	PTHR11510
Q66LE6	P36872	Yes	No	PTHR11871	PTHR11871
P28062	Q7K148	Yes	No	PTHR11599	PTHR11599
Q8NDH3	A0A0C4FEI8	Yes	Yes	PTHR11963	PTHR11963
Q8IYR2	A1Z8L3	Yes	Yes	PTHR46165	PTHR46165
P60228	O77410	Yes	Yes	PTHR10317	PTHR10317
P17568	Q9VXZ0	Yes	Yes	PTHR20900	PTHR20900
O43933	Q9VUC7	Yes	No	PTHR23077	PTHR23077
Q9H3E2	Q9W3N0	Yes	Yes	PTHR22775	PTHR22775
Q14168	Q7KT16	Yes	No	PTHR23122	PTHR23122
Q9H201	Q9VS85	Yes	Yes	PTHR12276	PTHR12276
Q16798	E1JIZ4	Yes	Yes	PTHR23406	PTHR23406
O43809	Q0E8G6	Yes	Yes	PTHR13047	PTHR13047
Q9NY26	A1Z6P0	Yes	No	PTHR11040	PTHR11040
Q96IJ6	Q8SXU3	Yes	Yes	PTHR22572	PTHR22572
Q9P003	Q9VQL3	Yes	Yes	PTHR12290	PTHR12290
Q9H3N1	A0A0B4LHC9	Yes	No	PTHR46107	PTHR46107
Q9NRX4	P20348	Yes	Yes	PTHR12258	PTHR12258
Q4G0S4	Q9V5L3	Yes	No	PTHR24291	PTHR24305
Q9BZE4	Q9V411	Yes	Yes	PTHR45759	PTHR45759
Q53S58	A1Z9W2	Yes	Yes	PTHR21824	PTHR21824
Q8N608	X2J9P4	Yes	No	PTHR11731	PTHR11731
Q9Y277	Q94920	Yes	No	PTHR11743	PTHR11743
O00483	Q8SYJ2	Yes	Yes	PTHR14256	PTHR14256
O00487	Q9V3H2	Yes	Yes	PTHR10410	PTHR10410
Q14203	P13496	Yes	Yes	PTHR18916	PTHR18916
P35580	Q99323	Yes	Yes	PTHR45615	PTHR45615
Q9NPB0	Q9VBW0	Yes	No	PTHR13527	PTHR13527
Q9UJM8	A1Z8D3	Yes	Yes	PTHR10578	PTHR10578
Q15042	Q9VQ26	Yes	Yes	PTHR21422	PTHR21422
Q16222	Q9Y0Z0	Yes	Yes	PTHR11952	PTHR11952
Q16401	Q9VYG1	Yes	Yes	PTHR13554	PTHR13554
Q6UWM7	Q9VV98	Yes	No	PTHR10353	PTHR10353
Q8N806	Q9VJE3	Yes	Yes	PTHR13513	PTHR13513
P14866	A0A0B4K7I2	Yes	No	PTHR15592	PTHR15592
P05091	Q9VLC5	Yes	Yes	PTHR11699	PTHR11699
Q676U5	B7Z0R7	Yes	Yes	PTHR19878	PTHR19878
Q9Y3B8	Q9VCI0	Yes	Yes	PTHR11046	PTHR11046
Q9UPT9	Q9VVR1	Yes	Yes	PTHR21646	PTHR21646
Q9P0M9	Q86BM8	Yes	Yes	PTHR15893	PTHR15893
Q9Y263	Q9VPY2	Yes	Yes	PTHR19849	PTHR19849
Q7L1Q6	Q9VNE2	Yes	Yes	PTHR14208	PTHR14208
Q7Z7L7	Q9W0E8	Yes	Yes	PTHR12904	PTHR12904
Q92905	Q9XZ58	Yes	Yes	PTHR10410	PTHR10410
Q6PCE3	A1Z7P1	Yes	Yes	PTHR45745	PTHR45745
Q99574	Q7K8Y5	Yes	Yes	PTHR11461	PTHR11461
Q9NPI5	Q9VZR0	Yes	No	PTHR10285	PTHR10285
Q7Z6G8	Q9VC09	Yes	No	PTHR24174	PTHR24174
Q92989	Q7K284	Yes	Yes	PTHR12755	PTHR12755
Q8WUJ1	Q9W376	Yes	Yes	PTHR10281	PTHR10281
Q9BTW9	Q9VQ78	Yes	Yes	PTHR12658	PTHR12658
Q15435	Q9VEK8	Yes	Yes	PTHR45973	PTHR45973
Q2VPK5	Q9VIV3	Yes	Yes	PTHR20882	PTHR20882
Q86WT1	Q9VK41	Yes	Yes	PTHR20931	PTHR20931
Q9NQX3	P39205	Yes	Yes	PTHR10192	PTHR10192
Q8IZD9	A0A0B4K7Q6	Yes	No	PTHR45653	PTHR45653
P84243	C0HL66	Yes	Yes	PTHR11426	PTHR11426
P84243	C0HL67	Yes	Yes	PTHR11426	PTHR11426
Q02218	A8JNU6	Yes	Yes	PTHR23152	PTHR23152
P63167	O96860	Yes	No	PTHR11886	PTHR11886
P48651	Q9VPD3	Yes	Yes	PTHR15362	PTHR15362
Q8N5Y8	A1ZAG4	Yes	No	PTHR21328	PTHR21328
Q9HCG7	Q7KT91	Yes	Yes	PTHR12654	PTHR12654
O94923	A1Z6M8	Yes	Yes	PTHR13174	PTHR13174
Q12774	Q9VVC6	Yes	No	PTHR12845	PTHR12845
Q14667	Q9VZS7	Yes	No	PTHR15678	PTHR15678
O60671	Q9VQD4	Yes	Yes	PTHR10870	PTHR10870
Q9NPC2	Q9VFS9	Yes	No	PTHR11003	PTHR11003
Q12893	Q9VMD2	Yes	No	PTHR13377	PTHR13377
P49754	Q7PL76	Yes	Yes	PTHR12616	PTHR12616
P24462	Q9V4U7	Yes	No	PTHR24302	PTHR24292
Q86UY6	Q9VAI4	Yes	Yes	PTHR20531	PTHR20531
Q8NE18	Q8IQN7	Yes	No	PTHR14663	PTHR14663
Q9H3H5	Q9VK30	Yes	Yes	PTHR10571	PTHR10571
P50583	Q4V6M1	Yes	Yes	PTHR21340	PTHR21340
Q9H2G2	Q9W179	Yes	No	PTHR48012	PTHR48012
Q9NY43	Q24255	Yes	No	PTHR24330	PTHR24330
O96006	Q94883	Yes	No	PTHR46169	PTHR46169
Q9UBR1	Q9VI04	Yes	Yes	PTHR43674	PTHR43674
O43772	Q9VQG4	Yes	Yes	PTHR45624	PTHR45624
Q96F24	E1JHX0	Yes	No	PTHR14964	PTHR14964
Q8NBL1	Q8T045	Yes	Yes	PTHR12203	PTHR12203
Q8WUQ7	Q9VR99	Yes	Yes	PTHR21737	PTHR21737
P49914	Q8MLS1	Yes	Yes	PTHR23407	PTHR23407
Q15041	Q9VES1	Yes	Yes	PTHR20952	PTHR20952
Q69YN4	Q9W1R5	Yes	No	PTHR23185	PTHR23185
Q6NUK4	Q9W1J5	Yes	No	PTHR12300	PTHR12300
Q8IYL2	Q9VHB9	Yes	No	PTHR21210	PTHR21210
P24386	Q9V8W3	Yes	Yes	PTHR11787	PTHR11787
Q9UHY1	Q9Y0Y6	Yes	Yes	PTHR24361	PTHR13902
A5PLL7	Q9V3B5	Yes	Yes	PTHR48177	PTHR48177
Q86V85	Q9W2B3	Yes	No	PTHR23252	PTHR23252
Q9H2L4	Q9W0B7	Yes	No	PTHR13568	PTHR13568
Q6ZS86	Q9VZV9	Yes	Yes	PTHR10196	PTHR10196
Q7Z7H8	Q9VPL3	Yes	Yes	PTHR11560	PTHR11560
P31943	Q9VGH5	Yes	No	PTHR13976	PTHR13976
P40429	Q9VNE9	Yes	Yes	PTHR11545	PTHR11545
Q01581	Q7K4Q9	Yes	Yes	PTHR43323	PTHR43323
Q7RTV0	Q9VMC8	Yes	Yes	PTHR13120	PTHR13120
Q8N766	Q9VHY6	Yes	No	PTHR21573	PTHR21573
Q13402	Q9V3Z6	Yes	Yes	PTHR13140	PTHR13140
Q14790	Q8IRY7	Yes	No	PTHR10454	PTHR10454
P54577	Q9VV60	Yes	Yes	PTHR11586	PTHR11586
Q06265	Q8T4A9	Yes	No	PTHR11097	PTHR11097
Q8TE02	Q24050	Yes	No	PTHR15641	PTHR15641
Q9UJX3	Q9W3Y6	Yes	Yes	PTHR12558	PTHR12558
P21953	Q7PLE6	Yes	Yes	PTHR42980	PTHR42980
O60502	Q9VDC9	Yes	No	PTHR13170	PTHR13170
Q9NS85	Q9W3P7	Yes	Yes	PTHR18952	PTHR18952
Q9UNP9	Q9V3G3	Yes	Yes	PTHR11071	PTHR11071
Q08462	Q9VW60	Yes	No	PTHR45627	PTHR45627
Q8N4P3	Q9VAM9	Yes	Yes	PTHR46246	PTHR46246
Q96ES7	Q9W2I4	Yes	Yes	PTHR21539	PTHR21539
P04075	P07764	Yes	Yes	PTHR11627	PTHR11627
Q9Y6A4	Q9VKV8	Yes	Yes	PTHR12458	PTHR12458
Q96EK5	Q9VMX1	Yes	Yes	PTHR46321	PTHR46321
P21108	Q9VT33	Yes	No	PTHR10210	PTHR10210
P19440	M9NFP5	Yes	No	PTHR11686	PTHR11686
Q9BPX6	A2VEI2	Yes	No	PTHR12294	PTHR12294
Q6P4F2	P37193	Yes	No	PTHR23426	PTHR23426
Q8NI37	Q9W0E2	Yes	Yes	PTHR12320	PTHR12320
P51787	A1Z856	Yes	No	PTHR11537	PTHR11537
Q8WU90	Q7JWR9	Yes	Yes	PTHR12681	PTHR12681
Q9BVI4	Q9W4R1	Yes	No	PTHR12455	PTHR12455
O43143	Q7K3M5	Yes	Yes	PTHR18934	PTHR18934
Q9P0N5	Q8INQ3	Yes	No	PTHR13531	PTHR13531
Q14160	Q7KRY7	Yes	No	PTHR23119	PTHR23119
P31948	Q9VPN5	Yes	Yes	PTHR22904	PTHR22904
Q8NHV4	Q9VJ57	Yes	No	PTHR44414	PTHR44414
Q12904	A1Z7K8	Yes	Yes	PTHR11586	PTHR11586
Q8N8A6	P26802	Yes	Yes	PTHR24031	PTHR24031
Q96N66	Q9VMD5	Yes	Yes	PTHR13906	PTHR13906
P58005	Q9W1K5	Yes	Yes	PTHR12474	PTHR12474
Q9H461	Q9VVX3	Yes	No	PTHR11309	PTHR11309
Q8TEM1	A1Z6H7	Yes	Yes	PTHR23019	PTHR23019
Q15319	P24350	Yes	Yes	PTHR11636	PTHR11636
Q92536	A0A0B4KHK8	Yes	No	PTHR11785	PTHR11785
Q9HA38	Q9W0R2	Yes	Yes	PTHR46786	PTHR46786
O60902	A8DYR8	Yes	No	PTHR46255	PTHR46255
Q8TCS8	Q9V9X7	Yes	Yes	PTHR11252	PTHR11252
Q9HAU5	Q9W3L1	Yes	Yes	PTHR12839	PTHR12839
Q9Y6Q3	O96395	Yes	No	PTHR24381	PTHR24377
Q86VP6	Q9VKY2	Yes	Yes	PTHR12696	PTHR12696
Q6P1L8	Q9W4Z2	Yes	Yes	PTHR21037	PTHR21037
Q86VS8	Q24185	Yes	Yes	PTHR18947	PTHR18947
Q12959	P31007	Yes	Yes	PTHR23119	PTHR23119
Q9H3C7	Q9VNG1	Yes	No	PTHR13601	PTHR13601
Q8WYB5	Q9W1A9	Yes	No	PTHR10615	PTHR10615
Q8TBC4	Q9V6U8	Yes	Yes	PTHR10953	PTHR10953
P48553	Q9VFB7	Yes	Yes	PTHR13251	PTHR13251
Q5SWX8	Q9VTX8	Yes	Yes	PTHR33966	PTHR33966
Q8TEP8	B7YZW3	Yes	No	PTHR16029	PTHR24099
Q9Y2W6	Q9VQ91	Yes	No	PTHR22948	PTHR22948
O00562	P43125	Yes	Yes	PTHR10658	PTHR10658
P16444	Q9VBG1	Yes	Yes	PTHR10443	PTHR10443
Q10472	Q6WV17	Yes	Yes	PTHR11675	PTHR11675
Q8N9N8	Q8IQ13	Yes	No	PTHR21641	PTHR21641
Q93034	Q9VAQ0	Yes	Yes	PTHR11932	PTHR11932
O95544	A1Z9F4	Yes	Yes	PTHR20275	PTHR20275
Q9BVK8	Q9V3I6	Yes	Yes	PTHR12869	PTHR12869
Q9H6Y2	Q8T088	Yes	No	PTHR44019	PTHR44019
Q8NCE0	Q8IP11	Yes	No	PTHR21227	PTHR21227
Q06587	Q9VB08	Yes	No	PTHR46076	PTHR46076
O95379	Q7KVH9	Yes	Yes	PTHR12757	PTHR12757
Q13309	Q7YZ95	Yes	No	PTHR16134	PTHR16134
P30044	Q960M4	Yes	Yes	PTHR10430	PTHR10430
P48506	Q9W3K5	Yes	Yes	PTHR11164	PTHR11164
Q92556	Q9VKB2	Yes	Yes	PTHR12771	PTHR12771
Q06413	P40791	Yes	No	PTHR11945	PTHR11945
Q9H7P9	A8DZ19	Yes	No	PTHR45924	PTHR46026
Q86Y39	Q7JYH3	Yes	Yes	PTHR21382	PTHR21382
Q6Y288	X2JDC2	Yes	Yes	PTHR10811	PTHR10811
Q9NWV4	A1Z9A2	Yes	Yes	PTHR12857	PTHR12857
Q05086	Q9VTH1	Yes	Yes	PTHR45622	PTHR45622
Q9BSV6	Q0E8E7	Yes	No	PTHR13070	PTHR13070
Q9P0R6	Q9VNV2	Yes	No	PTHR12490	PTHR12490
Q9Y342	Q9VZ71	Yes	No	PTHR22776	PTHR22776
O00115	Q9VED8	Yes	Yes	PTHR10858	PTHR10858
O43684	Q9VAJ2	Yes	Yes	PTHR10971	PTHR10971
Q92753	P31396	Yes	Yes	PTHR45805	PTHR45805
P49589	Q7KN90	Yes	Yes	PTHR10890	PTHR10890
Q8TBQ9	Q9VWH8	Yes	Yes	PTHR13229	PTHR13229
P06241	Q9V9J3	Yes	No	PTHR24418	PTHR24418
Q9H974	Q9VSZ6	Yes	Yes	PTHR46064	PTHR46064
P38646	P29845	Yes	Yes	PTHR19375	PTHR19375
Q6W2J9	Q8IQT4	Yes	No	PTHR24117	PTHR24117
P62249	Q9W237	Yes	Yes	PTHR21569	PTHR21569
O14972	Q9VPC3	Yes	Yes	PTHR12233	PTHR12233
P11233	P48555	Yes	Yes	PTHR24070	PTHR24070
Q96RK4	A1Z8E9	Yes	No	PTHR44186	PTHR44186
Q7Z7H5	Q9I7K5	Yes	Yes	PTHR22811	PTHR22811
P07339	Q7K485	Yes	Yes	PTHR47966	PTHR47966
Q7Z6J9	Q9VTV4	Yes	No	PTHR21027	PTHR21027
Q6PML9	A1Z935	Yes	No	PTHR13414	PTHR13414
Q9BTY2	Q9VTJ4	Yes	Yes	PTHR10030	PTHR10030
Q969U6	Q9VMI1	Yes	Yes	PTHR20995	PTHR20995
Q92750	P47825	Yes	No	PTHR15138	PTHR15138
P31040	Q94523	Yes	Yes	PTHR11632	PTHR11632
Q92643	Q8T4E1	Yes	Yes	PTHR48067	PTHR48067
Q15046	Q9W327	Yes	Yes	PTHR42918	PTHR42918
O60341	Q9VW97	Yes	Yes	PTHR10742	PTHR10742
Q9BTV4	Q9VSB9	Yes	Yes	PTHR13416	PTHR13416
O95096	P22809	Yes	No	PTHR24340	PTHR24340
P26641	Q9NJH0	Yes	Yes	PTHR43986	PTHR43986
Q9P2J5	Q9VQR8	Yes	Yes	PTHR45794	PTHR45794
Q07020	Q9VS34	Yes	Yes	PTHR10934	PTHR10934
P23528	P45594	Yes	No	PTHR11913	PTHR11913
Q9Y697	Q9VKD3	Yes	Yes	PTHR11601	PTHR11601
Q8N1V2	Q9VS00	Yes	Yes	PTHR13720	PTHR13720
Q8WVK2	Q9W1I6	Yes	No	PTHR31077	PTHR31077
Q8WVL7	Q9V3Y0	Yes	No	PTHR24180	PTHR24189
Q8IVH8	A1ZBH7	Yes	No	PTHR48012	PTHR48012
O75880	Q9VMX4	Yes	Yes	PTHR12151	PTHR12151
P61353	Q9VBN5	Yes	Yes	PTHR10497	PTHR10497
Q6UX98	Q0IGS7	Yes	No	PTHR22883	PTHR22883
Q16595	Q9W385	Yes	No	PTHR16821	PTHR16821
Q5T8D3	Q9VQI6	Yes	No	PTHR23310	PTHR23310
Q93009	Q9VYQ8	Yes	Yes	PTHR24006	PTHR24006
P20073	Q9VXG4	Yes	No	PTHR10502	PTHR10502
Q96IV6	Q9VYD2	Yes	Yes	PTHR11863	PTHR11863
Q9BT04	O16868	Yes	Yes	PTHR13559	PTHR13559
Q9UBF2	Q8I0G5	Yes	Yes	PTHR10261	PTHR10261
Q9P015	Q9VPF6	Yes	Yes	PTHR12934	PTHR12934
O43323	Q02936	Yes	Yes	PTHR11889	PTHR11889
Q9UBD6	A0A6M3Q9I2	Yes	No	PTHR11730	PTHR11730
Q14331	Q9VWA8	Yes	Yes	PTHR12928	PTHR12928
Q9H6Z4	Q9VCI7	Yes	No	PTHR23138	PTHR23138
Q8IZ40	Q59E36	Yes	No	PTHR16089	PTHR16089
Q99732	Q8IRE5	Yes	No	PTHR23292	PTHR23292
Q8NCE2	A1ZAS8	Yes	No	PTHR13524	PTHR13524
Q9UNS2	Q8SYG2	Yes	Yes	PTHR10758	PTHR10758
P51688	Q9VE24	Yes	Yes	PTHR43108	PTHR43108
P83876	Q8SZ87	Yes	Yes	PTHR12052	PTHR12052
Q9BV19	Q8INX1	Yes	No	PTHR14553	PTHR14553
Q9BRT3	Q9VRA0	Yes	No	PTHR15124	PTHR15124
Q13562	O16867	Yes	No	PTHR19290	PTHR19290
Q6DKK2	Q8SYD0	Yes	No	PTHR13143	PTHR13143
