prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
P34078	Q10191	Yes	Yes	PTHR21531	PTHR21531
P00817	P19117	Yes	Yes	PTHR10286	PTHR10286
Q12429	Q9USQ7	Yes	Yes	PTHR12196	PTHR12196
P02381	P21547	Yes	No		
P38061	P79015	Yes	Yes	PTHR23413	PTHR23413
P40185	O43003	No	Yes	PTHR11803	PTHR11803
Q06631	Q9US05	No	Yes	PTHR15565	PTHR15565
P09435	Q10265	No	Yes	PTHR19375	PTHR19375
Q06597	Q8WZK3	No	Yes	PTHR10828	PTHR10828
P40098	P87124	No	Yes	PTHR47260	
P49626	Q9P784	No	Yes	PTHR19431	PTHR19431
P0CX30	P0CT76	No	Yes	PTHR11652	PTHR11652
P0CX30	P0CT75	No	Yes	PTHR11652	PTHR11652
P30624	O60135	No	Yes	PTHR43272	PTHR43272
P41056	Q9USX4	No	Yes	PTHR10902	PTHR10902
P36086	Q7Z9I3	No	Yes	PTHR43544	PTHR43544
P38151	O74919	No	Yes	PTHR10288	PTHR10288
Q02821	O94374	No	Yes	PTHR23316	PTHR23316
P69850	P62505	No	Yes	PTHR28017	PTHR28017
Q06563	O14142	No	Yes	PTHR11266	PTHR11266
P0C2H9	Q9URX6	No	Yes	PTHR10956	PTHR10956
P19146	P36579	No	Yes	PTHR11711	PTHR11711
P01097	O74523	No	Yes		
P0CX41	P0CT61	No	Yes	PTHR11761	PTHR11761
P0CX37	Q9C0Z7	No	Yes	PTHR11502	PTHR11502
Q12250	P0CU17	No	Yes	PTHR10855	PTHR10855
Q04371	Q9UT55	No	Yes	PTHR12260	PTHR12260
P32573	Q9URX0	No	Yes	PTHR43296	PTHR24321
P38202	Q96WW3	No	Yes	PTHR28219	PTHR28219
P38279	Q10482	No	Yes	PTHR16201	PTHR16201
P0CX54	P0CT84	No	Yes	PTHR11661	PTHR11661
P0CX54	P0CT83	No	Yes	PTHR11661	PTHR11661
P39704	O13770	No	Yes	PTHR22811	PTHR22811
P40079	Q09713	No	Yes	PTHR13237	PTHR13237
Q00711	Q9UTJ7	No	Yes	PTHR11632	PTHR11632
P04807	Q09756	No	Yes	PTHR19443	PTHR19443
P0CX56	P0CT66	No	Yes	PTHR10871	PTHR10871
P49090	P78753	No	Yes	PTHR11772	PTHR11772
P37012	O74374	No	Yes	PTHR22573	PTHR22573
P53319	P78812	No	Yes	PTHR11811	PTHR11811
P0CX26	O94686	No	Yes	PTHR48188	PTHR48188
P0CX45	P0CT72	No	Yes	PTHR13691	PTHR13691
P0CX45	P0CT71	No	Yes	PTHR13691	PTHR13691
P0CX45	P0CT70	No	Yes	PTHR13691	PTHR13691
P0CX43	O74836	No	Yes	PTHR23105	PTHR23105
P53283	Q7Z9I0	No	Yes	PTHR23502	PTHR23502
P46990	O14339	No	Yes	PTHR11593	PTHR11593
Q08910	Q9P7U4	No	Yes		
Q3E7A9	G2TRJ8	No	Yes	PTHR15590	PTHR15590
P17076	O13672	No	Yes	PTHR23105	PTHR23105
Q06188	O59676	No	Yes		
Q08913	P0CU20	No	Yes	PTHR28259	PTHR28259
Q08913	P0CU19	No	Yes	PTHR28259	PTHR28259
P04912	P04909	No	Yes	PTHR23430	PTHR23430
Q8TGJ3	G2TRS3	No	Yes	PTHR13229	PTHR13229
P0CX42	P0CT61	No	Yes	PTHR11761	PTHR11761
P0CX42	P0CT60	No	Yes	PTHR11761	PTHR11761
P05626	O94373	No	Yes	PTHR12733	PTHR12733
P38555	P17610	No	Yes	PTHR47979	PTHR47979
Q03640	O14065	No	Yes	PTHR46980	PTHR46980
P0CX38	Q9C0Z7	No	Yes	PTHR11502	PTHR11502
P41816	Q09671	No	Yes	PTHR22893	PTHR22893
P39101	Q10209	No	Yes	PTHR45006	PTHR45006
P02829	P41887	No	Yes	PTHR11528	PTHR11528
Q05902	Q9US04	No	Yes	PTHR11686	PTHR11686
P0CX50	Q8TFH1	No	Yes	PTHR10934	PTHR10934
P53507	O42999	No	Yes	PTHR34944	PTHR34944
P0CX24	P0CT69	No	Yes	PTHR10052	PTHR10052
P0CX24	P0CT68	No	Yes	PTHR10052	PTHR10052
P0CX47	P0CT74	No	Yes	PTHR10744	PTHR10744
P49166	P59289	No	Yes	PTHR10768	PTHR10768
P50094	O14344	No	Yes	PTHR11911	PTHR11911
P05318	P17476	No	Yes	PTHR45696	PTHR45696
P32836	P28748	No	Yes	PTHR24071	PTHR24071
P40482	Q9UUI5	No	Yes	PTHR13803	PTHR13803
P11655	Q10659	No	Yes	PTHR23284	PTHR23284
P54780	O74895	No	Yes	PTHR11847	PTHR11847
P38789	O14206	No	Yes	PTHR12661	PTHR12661
P00856	P21536	No	Yes	PTHR36101	PTHR36101
P22217	O14463	No	Yes	PTHR10438	PTHR10438
P0CX48	P0CT74	No	Yes	PTHR10744	PTHR10744
P0CX48	P0CT73	No	Yes	PTHR10744	PTHR10744
P24031	P08091	No	Yes	PTHR20963	PTHR20963
P53144	P87242	No	Yes	PTHR11845	PTHR11845
Q08193	Q9Y7Y7	No	Yes	PTHR31468	PTHR31468
P53727	O14242	No	Yes	PTHR10534	PTHR10534
P14747	Q12705	No	Yes	PTHR45673	PTHR45673
P0CX77	P87015	No	Yes	PTHR43828	PTHR43828
P28625	O42909	No	Yes	PTHR11695	PTHR44013
P39529	O94569	No	Yes	PTHR47540	PTHR46910
P39010	Q09701	No	Yes	PTHR24161	PTHR24161
P0CX29	P0CT75	No	Yes	PTHR11652	PTHR11652
P53966	O94565	No	Yes	PTHR31121	PTHR31121
Q03835	O74790	No	Yes	PTHR10293	PTHR10293
P40464	O13660	No	Yes	PTHR45683	PTHR45683
P00924	P40370	No	Yes	PTHR11902	PTHR11902
P0CX51	P0CT65	No	Yes	PTHR21569	PTHR21569
P40567	Q7LL14	No	Yes		
P13045	Q9HDU2	No	Yes	PTHR10457	PTHR10457
P06367	P0CT57	No	Yes	PTHR11759	PTHR11759
P06367	P0CT56	No	Yes	PTHR11759	PTHR11759
Q06406	Q9UUI1	No	Yes	PTHR11021	PTHR11021
P0CX78	P87015	No	Yes	PTHR43828	PTHR43828
P0CX31	O59865	No	Yes	PTHR10496	PTHR10496
P35723	O14290	No	Yes	PTHR12701	PTHR12701
P33202	Q10435	No	Yes	PTHR45670	PTHR45670
P07281	P79016	No	Yes	PTHR11710	PTHR11710
P14284	Q9P6L6	No	Yes	PTHR45812	PTHR45812
P0CZ17	P87015	No	Yes	PTHR43828	PTHR43828
P38374	G2TRT3	No	Yes	PTHR15601	
P40884	Q9P6J3	No	Yes	PTHR10357	PTHR10357
P19145	Q9URZ4	No	Yes	PTHR43341	PTHR43341
P02994	P0CT55	No	Yes	PTHR23115	PTHR23115
P02994	P0CT53	No	Yes	PTHR23115	PTHR23115
P35179	Q09827	No	Yes	PTHR12309	PTHR12309
Q06405	O94377	No	Yes	PTHR28161	PTHR28161
P53304	Q09710	No	Yes	PTHR28037	PTHR28037
O13516	O59675	No	Yes	PTHR11831	PTHR11831
Q07824	Q9Y7S4	No	Yes	PTHR23502	PTHR23502
P53305	O14358	No	Yes	PTHR13362	PTHR13362
P30402	O94331	No	Yes	PTHR46683	PTHR46683
Q02753	Q9UUC1	No	Yes	PTHR20981	PTHR20981
Q03144	Q9UTE4	No	Yes	PTHR31559	PTHR31559
P43557	O14042	No	Yes	PTHR14360	PTHR14360
P29311	P42656	No	Yes	PTHR18860	PTHR18860
Q02199	Q09793	No	Yes	PTHR23198	PTHR13437
P0CX35	Q9P4W9	No	Yes	PTHR11581	PTHR11581
P47131	Q9P7G3	No	Yes	PTHR12668	PTHR12668
P0CX83	O42699	No	Yes	PTHR10722	PTHR10722
P46973	O36031	No	Yes	PTHR13483	PTHR13483
P14180	O74756	No	Yes	PTHR22914	PTHR22914
P69851	Q50HP4	No	Yes	PTHR28222	PTHR28222
P39105	P0CU03	No	Yes	PTHR10728	PTHR10728
P39105	P0CU02	No	Yes	PTHR10728	PTHR10728
P87284	Q9C1W4	No	Yes	PTHR21659	PTHR21659
P32479	P87314	No	Yes	PTHR13831	PTHR13831
P36114	O13693	No	Yes	PTHR31859	PTHR31859
P21771	O13602	No	Yes	PTHR23321	PTHR23321
Q02771	C6Y4C1	No	Yes	PTHR28163	PTHR28163
P41930	P0CT96	No	Yes	PTHR31686	PTHR31686
P41930	P0CT95	No	Yes	PTHR31686	PTHR31686
P41930	P0CT94	No	Yes	PTHR31686	PTHR31686
P32907	O14201	No	Yes	PTHR31123	PTHR31123
P17891	Q9USP6	No	Yes	PTHR10639	PTHR10639
Q2V2P5	Q9USW6	No	Yes		PTHR15039
P42834	Q9UT37	No	Yes	PTHR12763	PTHR12763
P06169	Q09737	No	Yes	PTHR43452	PTHR43452
P21672	P36602	No	Yes	PTHR11573	PTHR11573
P43682	Q09730	No	Yes	PTHR12791	PTHR12791
P52871	O43002	No	Yes	PTHR13509	PTHR13509
P29547	P40921	No	Yes	PTHR43986	PTHR43986
P16862	O42938	No	Yes	PTHR13697	PTHR13697
P23501	Q9P6N5	No	Yes	PTHR14969	PTHR14969
P0CX34	P0CT63	No	Yes	PTHR12650	PTHR12650
P81450	O13931	No	Yes	PTHR28060	PTHR28060
Q03322	Q9HGN3	No	Yes	PTHR19957	PTHR19957
Q06490	O94266	No	Yes	PTHR20858	PTHR20858
P35842	Q01682	No	Yes	PTHR20963	PTHR20963
P23585	O74849	No	Yes	PTHR48022	PTHR48022
Q05029	P87317	No	Yes	PTHR31975	PTHR31975
Q6Q560	O60068	No	Yes	PTHR13166	PTHR13166
P42839	Q9P7B3	No	Yes	PTHR31503	PTHR31503
Q07915	Q10353	No	Yes	PTHR10792	PTHR10792
P0CH08	P0CH06	No	Yes	PTHR10666	PTHR10666
Q04477	Q9UST6	No	Yes	PTHR22142	PTHR22142
P35196	O14171	No	Yes	PTHR10291	PTHR10291
Q03880	Q9P7Y3	No	Yes	PTHR28251	PTHR28251
Q3E846	G2TRP6	No	Yes	PTHR47677	PTHR47677
P53188	Q9UTJ4	No	Yes		
P0C0V8	P05764	No	Yes	PTHR10442	PTHR10442
P0CX79	P87015	No	Yes	PTHR43828	PTHR43828
P0CX52	P0CT65	No	Yes	PTHR21569	PTHR21569
Q04272	O94318	No	Yes	PTHR22761	PTHR22761
Q08634	P87055	No	Yes	PTHR28110	PTHR28110
P0C0X0	P0CT80	No	Yes	PTHR10769	PTHR10769
P0C0X0	P0CT79	No	Yes	PTHR10769	PTHR10769
P40312	O94391	No	Yes	PTHR19359	PTHR19359
P09733	P04689	No	Yes	PTHR11588	PTHR11588
P32793	Q9URW6	No	Yes	PTHR15629	PTHR15629
P38724	O74395	No	Yes	PTHR23501	PTHR23501
P43634	O74915	No	Yes	PTHR31313	PTHR31313
Q08919	O43023	No	Yes	PTHR10404	PTHR10404
P0CX46	P0CT71	No	Yes	PTHR13691	PTHR13691
P0CX46	P0CT70	No	Yes	PTHR13691	PTHR13691
Q03390	O74422	No	Yes	PTHR22761	PTHR22761
P0CX55	P0CT67	No	Yes	PTHR10871	PTHR10871
P0CX55	P0CT66	No	Yes	PTHR10871	PTHR10871
P0CX33	P0CT63	No	Yes	PTHR12650	PTHR12650
P0CX33	P0CT62	No	Yes	PTHR12650	PTHR12650
P36533	O74394	No	Yes	PTHR47037	PTHR15238
P53320	Q9P7X9	No	Yes	PTHR45760	PTHR45760
P0CX53	P0CT83	No	Yes	PTHR11661	PTHR11661
P41806	C6Y4C8	No	Yes	PTHR31792	PTHR31792
P53903	Q9P6S6	No	Yes	PTHR28199	PTHR28199
P53299	Q10481	No	Yes	PTHR19338	PTHR19338
P39926	Q9USH7	No	Yes	PTHR19957	PTHR19957
Q02820	C6Y4B6	No	Yes	PTHR28011	PTHR28011
O14455	O94658	No	Yes	PTHR10114	PTHR10114
O75012	O13973	No	Yes	PTHR28066	PTHR28066
P07560	P17609	No	Yes	PTHR47980	PTHR47980
P14907	Q10168	No	Yes	PTHR12084	PTHR12084
P02400	P17478	No	Yes	PTHR21141	PTHR21141
Q06709	O59811	No	Yes	PTHR13182	PTHR13182
P35497	P36624	No	Yes	PTHR43161	PTHR43161
P33328	Q92356	No	Yes	PTHR45701	PTHR45701
P40583	P32834	No	Yes	PTHR47965	PTHR47966
P38925	Q10177	No	Yes	PTHR11706	PTHR11706
Q3E7A4	O74347	No	Yes	PTHR22977	PTHR22977
P52892	Q10334	No	Yes	PTHR11751	PTHR11751
P32857	O13989	No	Yes	PTHR21229	PTHR21229
P46675	Q09933	No	Yes	PTHR12609	PTHR12609
P38717	O13818	No	Yes	PTHR14248	PTHR14248
P40414	Q02088	No	Yes	PTHR19269	PTHR19269
P32486	O13941	No	Yes	PTHR31361	PTHR31361
P11075	Q9UT02	No	Yes	PTHR10663	PTHR10663
P32601	O43057	No	Yes	PTHR13276	PTHR13276
P0CX39	Q9P7B2	No	Yes	PTHR10394	PTHR10394
P38072	O42899	No	Yes	PTHR12151	PTHR12151
P42847	O13882	No	Yes	PTHR11759	PTHR11759
P35731	O42866	No	Yes	PTHR42760	PTHR42760
Q04895	O14035	No	Yes	PTHR30618	PTHR30618
Q3E834	O13825	No	Yes	PTHR15858	PTHR15858
P0C074	Q9P7R6	No	Yes	PTHR20978	PTHR20978
P0CX84	O74904	No	Yes	PTHR45722	PTHR45722
P0CX82	O42699	No	Yes	PTHR10722	PTHR10722
P0CX27	Q9UTI8	No	Yes	PTHR10369	PTHR10369
P0C2H6	O14388	No	Yes	PTHR10497	PTHR10497
P22289	O74433	No	Yes	PTHR12980	PTHR12980
P0CH09	P0CH07	No	Yes	PTHR10666	PTHR10666
Q03919	O14399	No	Yes	PTHR10666	PTHR10666
P0CX40	Q9P7B2	No	Yes	PTHR10394	PTHR10394
Q06151	Q9P7C9	No	Yes	PTHR12978	PTHR12978
Q05584	Q9UT36	No	Yes	PTHR11935	PTHR11935
Q03667	Q10307	No	Yes	PTHR13523	PTHR13523
P14126	P40372	No	Yes	PTHR11363	PTHR11363
P40525	Q9URT8	No	Yes	PTHR10759	PTHR10759
P10823	P27584	No	Yes	PTHR10218	PTHR10218
P0CX36	Q9P4W9	No	Yes	PTHR11581	PTHR11581
Q04338	P78768	No	Yes	PTHR21230	PTHR21230
Q08108	O13857	No	Yes	PTHR10728	PTHR10728
P0C0W1	P0CT59	No	Yes	PTHR11758	PTHR11758
P26263	O42873	No	Yes	PTHR43452	PTHR43452
Q02793	Q09150	No	Yes	PTHR44090	PTHR44090
Q12431	O59764	No	Yes	PTHR20994	PTHR20994
P36108	O14177	No	Yes	PTHR10476	PTHR10476
P17709	P50521	No	Yes	PTHR19443	PTHR19443
P07255	O94705	No	Yes	PTHR28264	PTHR28264
P00360	P78958	No	Yes	PTHR10836	PTHR10836
